"SiteId"	"SampId"	"MonitoringProgram"	"Day"	"Month"	"Year"	"Station.nb."	"Watercourse"	"Locality"	"Canton"	"X"	"Y"	"Altitude"	"Sampling.window"	"IBCH.index"	"SPEAR.index"	"Latitude"	"Longitude"	"Occurrence.Erpobdellidae"	"Occurrence.Haemopidae"	"Occurrence.Hirudinidae"	"Occurrence.Glossiphoniidae"	"Occurrence.Piscicolidae"	"Occurrence.Haplotaxidae"	"Occurrence.Lumbriculidae"	"Occurrence.Lumbricidae"	"Occurrence.Naididae"	"Occurrence.Tubificidae"	"Occurrence.Prostigmata"	"Occurrence.Branchiopoda"	"Occurrence.Collembola"	"Occurrence.Chrysomelidae"	"Occurrence.Curculionidae"	"Occurrence.Dryopidae"	"Occurrence.Dytiscidae"	"Occurrence.Elmidae"	"Occurrence.Gyrinidae"	"Occurrence.Haliplidae"	"Occurrence.Hydraenidae"	"Occurrence.Hydrophilidae"	"Occurrence.Hydroscaphidae"	"Occurrence.Hygrobiidae"	"Occurrence.Psephenidae"	"Occurrence.Scirtidae"	"Occurrence.Staphylinidae"	"Occurrence.Anthomyiidae"	"Occurrence.Athericidae"	"Occurrence.Blephariceridae"	"Occurrence.Ceratopogonidae"	"Occurrence.Chaoboridae"	"Occurrence.Chironomidae"	"Occurrence.Culicidae"	"Occurrence.Cylindrotomidae"	"Occurrence.Dixidae"	"Occurrence.Dolichopodidae"	"Occurrence.Empididae"	"Occurrence.Ephydridae"	"Occurrence.Limoniidae"	"Occurrence.Muscidae"	"Occurrence.Pediciidae"	"Occurrence.Psychodidae"	"Occurrence.Ptychopteridae"	"Occurrence.Rhagionidae"	"Occurrence.Scathophagidae"	"Occurrence.Sciomyzidae"	"Occurrence.Simuliidae"	"Occurrence.Stratiomyidae"	"Occurrence.Syrphidae"	"Occurrence.Tabanidae"	"Occurrence.Thaumaleidae"	"Occurrence.Tipulidae"	"Occurrence.Ameletidae"	"Occurrence.Baetidae"	"Occurrence.Caenidae"	"Occurrence.Ephemerellidae"	"Occurrence.Ephemeridae"	"Occurrence.Heptageniidae"	"Occurrence.Leptophlebiidae"	"Occurrence.Potamanthidae"	"Occurrence.Siphlonuridae"	"Occurrence.Hymenoptera"	"Occurrence.Pyralidae"	"Occurrence.Sialidae"	"Occurrence.Osmylidae"	"Occurrence.Sisyridae"	"Occurrence.Aeshnidae"	"Occurrence.Calopterygidae"	"Occurrence.Coenagrionidae"	"Occurrence.Cordulegastridae"	"Occurrence.Corduliidae"	"Occurrence.Gomphidae"	"Occurrence.Lestidae"	"Occurrence.Libellulidae"	"Occurrence.Platycnemididae"	"Occurrence.Capniidae"	"Occurrence.Chloroperlidae"	"Occurrence.Leuctridae"	"Occurrence.Nemouridae"	"Occurrence.Perlidae"	"Occurrence.Perlodidae"	"Occurrence.Taeniopterygidae"	"Occurrence.Beraeidae"	"Occurrence.Brachycentridae"	"Occurrence.Ecnomidae"	"Occurrence.Glossosomatidae"	"Occurrence.Goeridae"	"Occurrence.Helicopsychidae"	"Occurrence.Hydropsychidae"	"Occurrence.Hydroptilidae"	"Occurrence.Lepidostomatidae"	"Occurrence.Leptoceridae"	"Occurrence.Limnephilidae"	"Occurrence.Molannidae"	"Occurrence.Odontoceridae"	"Occurrence.Philopotamidae"	"Occurrence.Phryganeidae"	"Occurrence.Polycentropodidae"	"Occurrence.Psychomyiidae"	"Occurrence.Ptilocolepidae"	"Occurrence.Rhyacophilidae"	"Occurrence.Sericostomatidae"	"Occurrence.Corophiidae"	"Occurrence.Gammaridae"	"Occurrence.Niphargidae"	"Occurrence.Astacidae"	"Occurrence.Cambaridae"	"Occurrence.Asellidae"	"Occurrence.Mysidae"	"Occurrence.Bryozoa"	"Occurrence.Cnidaria"	"Occurrence.Unionidae"	"Occurrence.Corbiculidae"	"Occurrence.Dreissenidae"	"Occurrence.Sphaeriidae"	"Occurrence.Valvatidae"	"Occurrence.Bithyniidae"	"Occurrence.Hydrobiidae"	"Occurrence.Neritidae"	"Occurrence.Acroloxidae"	"Occurrence.Lymnaeidae"	"Occurrence.Physidae"	"Occurrence.Planorbidae"	"Occurrence.Nematoda"	"Occurrence.Dendrocoelidae"	"Occurrence.Dugesiidae"	"Occurrence.Planariidae"	"Occurrence.group.Hemiptera"	"Occurrence.group.Lepidoptera"	"Occurrence.group.Nematomorpha"	"Occurrence.group.Porifera"
"CSCF_S291_AG"	"CSCF_S291_AG_2011-03-23"	"Other programs"	23	3	2011	"S291_AG"	"Wyna"	"Wyna, Gränichen"	"Argovie"	649583	246124	405	1	9	37.1	47.364092346582	8.09501409215091	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_S292_AG"	"CSCF_S292_AG_2011-03-23"	"Other programs"	23	3	2011	"S292_AG"	"Wyna"	"Wyna, Teufenthal"	"Argovie"	650775	242610	440	1	9	28.4	47.3323966055362	8.11039496397519	1	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_S293_AG"	"CSCF_S293_AG_2011-03-23"	"Other programs"	23	3	2011	"S293_AG"	"Dorfbach"	"Dorfbach, Dürrenäsch"	"Argovie"	653170	241510	492	1	8	24.6	47.3223144438477	8.14194905034066	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_S295_AG"	"CSCF_S295_AG_2011-03-24"	"Other programs"	24	3	2011	"S295_AG"	"Dorfbach"	"Dorfbach, Gontenschwil"	"Argovie"	652720	237595	495	1	14	52.1	47.2871385897496	8.1355372270846	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"CSCF_S297_AG"	"CSCF_S297_AG_2011-03-25"	"Other programs"	25	3	2011	"S297_AG"	"Wyna"	"Wyna, Zetzwil"	"Argovie"	653327	237413	498	1	10	39.9	47.2854529000888	8.14353907668786	1	0	0	1	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"CSCF_S298_AG"	"CSCF_S298_AG_2011-03-25"	"Other programs"	25	3	2011	"S298_AG"	"Wyna"	"Wyna, Reinach"	"Argovie"	655475	234620	517	1	13	27.2	47.2601552088409	8.17158610185582	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
"CSCF_S299_AG"	"CSCF_S299_AG_2011-03-25"	"Other programs"	25	3	2011	"S299_AG"	"Rickenbach"	"Rickenbach, Burg"	"Argovie"	655956	231327	610	2	12	35.6	47.230496663756	8.17753130184346	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"CSCF_S300_AG"	"CSCF_S300_AG_2011-03-25"	"Other programs"	25	3	2011	"S300_AG"	"Wyna"	"Wyna, Menziken"	"Argovie"	656890	231240	565	1	12	45.7	47.2296344195464	8.18985296985978	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
"CSCF_S208_AG"	"CSCF_S208_AG_2011-03-11"	"Other programs"	11	3	2011	"S208_AG"	"Möhlinbach"	"Möhlinbach, Hellikon"	"Argovie"	636820	261770	418	1	14	27.4	47.5056477907175	7.92735226983355	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
"CSCF_LU_15"	"CSCF_LU_15_2011-03-02"	"Other programs"	2	3	2011	"LU_15"	"Reuss"	"Reuss, Fabrikkanal Perlen (links)"	"Lucerne"	671870	218868	411	1	16	49.8	47.11689967737	8.38567160747145	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0
"CSCF_LU_05"	"CSCF_LU_05_2011-03-02"	"Other programs"	2	3	2011	"LU_05"	"Reuss"	"Reuss, Buchrain (rechts)"	"Lucerne"	668345	216700	420	1	15	53.2	47.0977731568466	8.33889892924848	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"CSCF_LU_12"	"CSCF_LU_12_2011-03-01"	"Other programs"	1	3	2011	"LU_12"	"Kleine Emme"	"Kleine Emme, Mündung Reuss"	"Lucerne"	664333	213227	433	1	14	60.9	47.0669372109639	8.28556211017174	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_LU_02"	"CSCF_LU_02_2011-03-01"	"Other programs"	1	3	2011	"LU_02"	"Reuss"	"Reuss, Emmenbrücke (links)"	"Lucerne"	664690	213386	431	1	14	47.8	47.0683325854568	8.29028426166825	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"CSCF_LU_04"	"CSCF_LU_04_2011-03-01"	"Other programs"	1	3	2011	"LU_04"	"Reuss"	"Reuss, Buchrain (links)"	"Lucerne"	668532	216867	419	1	15	51.2	47.0992558933948	8.34138724088527	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
"CSCF_LU_07"	"CSCF_LU_07_2011-03-02"	"Other programs"	2	3	2011	"LU_07"	"Reuss"	"Reuss, Honau (rechts)"	"Lucerne"	673393	221180	406	1	15	34.1	47.1375272289827	8.40611381212984	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0
"CSCF_LU_03"	"CSCF_LU_03_2011-03-01"	"Other programs"	1	3	2011	"LU_03"	"Reuss"	"Reuss, Emmenbrücke (rechts)"	"Lucerne"	664900	213511	430	1	14	44.3	47.0694363642475	8.2930666231486	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"CSCF_LU_06"	"CSCF_LU_06_2011-03-02"	"Other programs"	2	3	2011	"LU_06"	"Reuss"	"Reuss, Gisikon (links)"	"Lucerne"	672715	220180	408	1	17	44.8	47.1286078514037	8.39701623572553	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0
"CSCF_187_450_GE"	"CSCF_187_450_GE_2011-03-07"	"Other programs"	7	3	2011	"187_450_GE"	"Ruisseau des Eaux-Chaudes"	"Ruisseau des Eaux-Chaudes, passerelle aval"	"Genève"	489609	115960	360	1	16	44.8	46.1860524165316	6.0088110542319	1	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"CSCF_84_250_GE"	"CSCF_84_250_GE_2011-03-07"	"Other programs"	7	3	2011	"84_250_GE"	"L'Allondon"	"L'Allondon, embouchure"	"Genève"	489629	115190	350	1	17	41.4	46.1791302818691	6.00925168367206	1	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0
"CSCF_85_1700_GE"	"CSCF_85_1700_GE_2011-03-15"	"Other programs"	15	3	2011	"85_1700_GE"	"Ruisseau des Charmilles"	"Ruisseau des Charmilles, aval ch. de Brive"	"Genève"	488469	116280	395	1	6	16	46.1887427099364	5.993972463881	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
"CSCF_113_850_GE"	"CSCF_113_850_GE_2011-03-15"	"Other programs"	15	3	2011	"113_850_GE"	"Nant du Châtelet"	"Nant du Châtelet, pont du nant du Châtelet"	"Genève"	490614	117520	378	1	5	7.1	46.2002471254498	6.02146041017075	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
"CSCF_85_200_GE"	"CSCF_85_200_GE_2011-03-15"	"Other programs"	15	3	2011	"85_200_GE"	"Ruisseau des Charmilles"	"Ruisseau des Charmilles, amont pont SNCF"	"Genève"	488204	115085	355	1	15	33.8	46.1779509447007	5.99082625853341	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"CSCF_88_1100_GE"	"CSCF_88_1100_GE_2011-03-15"	"Other programs"	15	3	2011	"88_1100_GE"	"Ruisseau des Eaux-Froides"	"Ruisseau des Eaux-Froides, Les Iles"	"Genève"	489369	116285	363	1	14	33.3	46.1889361041812	6.00562633231093	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
"CSCF_94_50_GE"	"CSCF_94_50_GE_2011-03-15"	"Other programs"	15	3	2011	"94_50_GE"	"Ruisseau du Crêt"	"Ruisseau du Crêt, embouchure"	"Genève"	488354	118500	390	1	14	27.7	46.2086903741036	5.99195314419564	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
"CSCF_97_50_GE"	"CSCF_97_50_GE_2011-03-07"	"Other programs"	7	3	2011	"97_50_GE"	"Ruisseau de Pralie"	"Ruisseau de Pralie, embouchure"	"Genève"	488839	119635	403	1	15	29.6	46.2189788534988	5.99796623221553	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"CSCF_95_200_GE"	"CSCF_95_200_GE_2011-03-15"	"Other programs"	15	3	2011	"95_200_GE"	"Ruisseau du Missezon"	"Ruisseau du Missezon, embouchure"	"Genève"	488529	119175	397	1	15	36.7	46.214790338387	5.99405923252111	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
"CSCF_84_5550_GE"	"CSCF_84_5550_GE_2011-03-07"	"Other programs"	7	3	2011	"84_5550_GE"	"L'Allondon"	"L'Allondon, Les Granges"	"Genève"	488869	119400	397	1	16	43	46.2168702069676	5.99841084132802	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
"CSCF_91_150_GE"	"CSCF_91_150_GE_2011-03-10"	"Other programs"	10	3	2011	"91_150_GE"	"Le Roulave"	"Le Roulave, embouchure"	"Genève"	488559	117910	383	1	16	41.6	46.2034178597303	5.99474952554451	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0
"CSCF_84_7850_GE"	"CSCF_84_7850_GE_2011-03-07"	"Other programs"	7	3	2011	"84_7850_GE"	"L'Allondon"	"L'Allondon, Fabry (CH/F)"	"Genève"	490029	120710	417	1	14	34.4	46.2288429345884	6.01313232414576	1	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"CSCF_84_8800_GE"	"CSCF_84_8800_GE_2011-03-10"	"Other programs"	10	3	2011	"84_8800_GE"	"L'Allondon"	"L'Allondon, Grand-Pré"	"Genève"	490324	121300	424	1	17	41.7	46.2341975814113	6.01681685865586	1	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
